qacver	saccver	bitscore	evalue	qlen	slen	length	qcovs	pident	taxid
WP_002854338.1	WP_075164304.1	55.7	0.000412	820	547	395	48	16.709	363277
WP_002854338.1	XP_028390650.1	56.5	0.000413	820	1232	250	25	18	151771
WP_002854338.1	SDY25085.1	56.1	0.000413	820	1004	468	51	16.88	262320;362413
WP_002854338.1	WP_012199214.1	56.1	0.000413	820	897	491	58	16.904	66219;357809
WP_002854338.1	WP_018013351.1	56.1	0.000413	820	732	199	23	18.09	2426
WP_002854338.1	ALM49872.1	56.1	0.000414	820	658	243	26	16.461	96345
WP_002854338.1	ORZ36831.1	56.1	0.000414	820	608	197	23	16.751	765915
WP_002854338.1	PIW90462.1	55.3	0.000415	820	393	303	36	17.822	1974056
WP_002854338.1	RKY51582.1	55.7	0.000415	820	425	275	32	21.818	2026760
WP_002854338.1	WP_132779520.1	56.1	0.000416	820	676	237	28	20.675	2094121
WP_002854338.1	WP_007314032.1	56.1	0.000416	820	1104	239	27	18.41	263906
WP_002854338.1	WP_099711352.1	56.1	0.000416	820	1004	240	27	22.083	2035198
WP_002854338.1	WP_028875822.1	56.1	0.000417	820	732	199	23	18.593	2426
WP_002854338.1	WP_008081921.1	56.1	0.000417	820	589	219	26	20.091	379547;439481
WP_002854338.1	WP_045916489.1	54.5	0.000417	820	275	246	29	22.764	784;1359175
WP_002854338.1	GDX51941.1	56.1	0.000418	820	752	340	38	15.294	1898104
WP_002854338.1	OYU57261.1	56.1	0.000418	820	725	307	33	15.309	2015574
WP_002854338.1	CDF41604.1	54.9	0.000419	820	323	232	27	20.259	1262942
WP_002854338.1	WP_076417755.1	56.1	0.000419	820	913	551	60	15.245	1917165
WP_002854338.1	XP_019773618.1	56.1	0.000419	820	651	191	23	19.895	77166
WP_002854338.1	OGH99737.1	54.9	0.000419	820	308	210	25	20.952	1801604
WP_002854338.1	WP_117313266.1	56.5	0.000419	820	1391	522	58	16.092	244
WP_002854338.1	XP_006729997.1	55.7	0.000419	820	520	438	50	18.265	9713
WP_002854338.1	WP_028895738.1	55.7	0.00042	820	562	408	45	15.196	328301
WP_002854338.1	PZV27277.1	54.5	0.00042	820	286	242	28	20.661	2164131
WP_002854338.1	WP_096893192.1	56.1	0.00042	820	975	390	46	16.154	1284222
WP_002854338.1	WP_136464867.1	56.1	0.00042	820	1006	396	45	19.949	2562684
WP_002854338.1	WP_070392686.1	56.5	0.00042	820	1409	407	45	15.971	1155739;1458985
WP_002854338.1	GBD94300.1	56.1	0.000421	820	598	310	32	14.839	2005713;2005726
WP_002854338.1	WP_064591225.1	55.3	0.000421	820	379	198	23	23.232	784
WP_002854338.1	WP_006798816.1	56.1	0.000423	820	998	234	26	19.658	156974;742766
WP_002854338.1	RZJ53600.1	56.1	0.000423	820	1004	243	28	22.222	239
WP_002854338.1	WP_104618943.1	55.7	0.000423	820	562	524	66	16.221	84378
WP_002854338.1	WP_104618943.1	55.3	0.000543	820	562	557	66	16.517	84378
WP_002854338.1	PYV80962.1	55.7	0.000423	820	503	441	50	17.234	1978231
WP_002854338.1	WP_127024208.1	56.1	0.000424	820	1007	389	45	20.566	864064
WP_002854338.1	WP_135763293.1	56.1	0.000424	820	706	250	30	20.8	2484901
WP_002854338.1	WP_135763293.1	56.1	0.000451	820	706	256	30	20.703	2484901
WP_002854338.1	XP_020900324.1	56.1	0.000425	820	1250	467	45	16.488	1720309
WP_002854338.1	WP_013314971.1	56.1	0.000425	820	839	208	24	19.231	154;665571
WP_002854338.1	RQD77795.1	55.7	0.000425	820	455	250	30	19.6	2293857
WP_002854338.1	WP_087543025.1	56.1	0.000425	820	1049	464	53	17.026	1940762
WP_002854338.1	WP_081336880.1	56.1	0.000427	820	716	512	59	18.359	851;155615
WP_002854338.1	WP_069893269.1	56.1	0.000427	820	814	264	32	17.424	1560235
WP_002854338.1	WP_006797472.1	56.1	0.000427	820	1006	399	44	17.293	156586
WP_002854338.1	WP_052344952.1	56.1	0.000428	820	1154	479	48	16.701	59512
WP_002854338.1	WP_007923325.1	56.1	0.000428	820	956	410	46	17.561	363277;485913
WP_002854338.1	OGS38270.1	56.1	0.000429	820	724	285	29	16.491	1797974
WP_002854338.1	PID69335.1	54.5	0.000429	820	274	154	16	20.13	2021391
WP_002854338.1	WP_096736598.1	56.1	0.00043	820	631	419	48	15.752	1358104
WP_002854338.1	XP_023744283.1	56.1	0.00043	820	1067	266	30	14.662	4236
WP_002854338.1	WP_008891396.1	56.1	0.000431	820	690	229	26	16.157	502049;1177928
WP_002854338.1	WP_007099784.1	56.1	0.000432	820	734	227	25	19.383	221359
WP_002854338.1	BBD55716.1	56.1	0.000432	820	820	223	22	21.973	282423
WP_002854338.1	RKY23163.1	55.3	0.000432	820	379	296	31	20.946	2026780
WP_002854338.1	WP_048177568.1	56.5	0.000433	820	2018	767	78	13.429	2208
WP_002854338.1	OBS52004.1	54.5	0.000433	820	274	203	24	21.675	1849840
WP_002854338.1	RUA12502.1	55.7	0.000434	820	466	231	27	18.615	2044941
WP_002854338.1	RKU21472.1	55.3	0.000434	820	429	369	44	17.615	2026781
WP_002854338.1	PYQ04031.1	54.1	0.000434	820	257	73	9	24.658	1978231
WP_002854338.1	XP_020626018.1	56.1	0.000435	820	1481	468	51	18.803	48498
WP_002854338.1	WP_042155831.1	56.1	0.000436	820	820	223	22	21.973	1160
WP_002854338.1	WP_100394910.1	54.9	0.000436	820	336	231	28	16.45	157842
WP_002854338.1	OCC01566.1	56.1	0.000436	820	696	464	54	15.948	1737983
WP_002854338.1	WP_012675558.1	56.1	0.000437	820	870	345	41	17.391	123214;309805
WP_002854338.1	PYS85852.1	56.1	0.000438	820	852	397	46	20.403	1978231
WP_002854338.1	ADR20402.1	55.3	0.000439	820	357	257	30	19.066	643867
WP_002854338.1	CCY62208.1	55.7	0.000439	820	616	201	24	20.398	1262849
WP_002854338.1	WP_124640510.1	56.1	0.00044	820	986	643	71	16.796	2479858
WP_002854338.1	WP_096726569.1	56.1	0.00044	820	1054	216	23	16.667	374162;1973483
WP_002854338.1	TET65879.1	56.1	0.00044	820	1056	290	33	17.931	2052149
WP_002854338.1	WP_013114154.1	56.1	0.000441	820	758	557	66	16.338	84378;526224
WP_002854338.1	WP_013114154.1	56.1	0.000457	820	758	524	66	16.221	84378;526224
WP_002854338.1	OLB21689.1	55.7	0.000441	820	539	394	45	18.02	1803461;1803465;1978231
WP_002854338.1	PYS44788.1	55.7	0.000442	820	486	254	31	19.685	1978231
WP_002854338.1	XP_001448132.1	56.1	0.000443	820	879	399	46	16.291	5888;412030
WP_002854338.1	WP_081215450.1	56.1	0.000445	820	791	361	42	16.898	1219;1801625
WP_002854338.1	EMG22750.1	56.1	0.000445	820	974	628	72	13.854	1001598;1049910
WP_002854338.1	PYV02643.1	55.3	0.000445	820	388	347	36	16.427	1978231
WP_002854338.1	PYV42883.1	56.1	0.000446	820	762	510	60	16.667	1978231
WP_002854338.1	PYV89803.1	55.3	0.000446	820	383	223	26	17.489	1978231
WP_002854338.1	XP_003285167.1	56.1	0.000446	820	815	421	49	17.102	5786
WP_002854338.1	TMA60906.1	55.7	0.000446	820	596	395	46	18.228	2026735
WP_002854338.1	OPX35300.1	54.9	0.000447	820	332	246	29	18.699	1956168
WP_002854338.1	WP_073255343.1	56.1	0.000447	820	1259	237	27	18.143	447595
WP_002854338.1	WP_089912963.1	56.1	0.000448	820	1025	224	25	25	573321
WP_002854338.1	WP_029492596.1	55.7	0.000449	820	501	375	45	18.133	1583098
WP_002854338.1	WP_067534272.1	56.1	0.000449	820	714	219	25	19.178	1172626
WP_002854338.1	OLD20663.1	55.7	0.000449	820	539	394	45	18.02	1803468
WP_002854338.1	WP_002101818.1	56.1	0.000449	820	688	238	26	19.328	173;1049804
WP_002854338.1	WP_136565898.1	55.7	0.000449	820	466	212	25	19.811	2530200
WP_002854338.1	WP_073349142.1	56.1	0.000449	820	1003	199	22	22.111	871325
WP_002854338.1	WP_126464400.1	56.1	0.00045	820	1155	572	67	18.182	36874
WP_002854338.1	WP_017298054.1	55.7	0.00045	820	498	364	43	17.582	416001
WP_002854338.1	RKU26040.1	55.3	0.00045	820	423	245	46	19.184	2026781
WP_002854338.1	RKU26040.1	54.5	0.000787	820	423	364	46	18.132	2026781
WP_002854338.1	RAI15629.1	55.7	0.000452	820	506	205	29	18.537	2052166
WP_002854338.1	RAI15629.1	54.9	0.000765	820	506	296	29	19.595	2052166
WP_002854338.1	WP_026709424.1	55.7	0.000452	820	465	286	33	21.678	99286
WP_002854338.1	WP_071828352.1	55.7	0.000453	820	560	280	61	20	29410
WP_002854338.1	WP_071828352.1	54.9	0.000765	820	560	240	61	16.25	29410
WP_002854338.1	RPG31436.1	55.7	0.000453	820	466	203	24	18.719	1986608
WP_002854338.1	RLC12019.1	54.5	0.000453	820	294	110	13	28.182	2026735
WP_002854338.1	WP_048692645.1	56.1	0.000453	820	1003	192	21	22.917	818
WP_002854338.1	OGY43493.1	55.7	0.000453	820	677	209	45	20.574	1797533
WP_002854338.1	OGY43493.1	55.3	0.000655	820	677	269	45	16.357	1797533
WP_002854338.1	WP_108883753.1	55.3	0.000454	820	378	387	46	16.279	784
WP_002854338.1	PYY03225.1	54.9	0.000455	820	311	292	34	20.548	1978231
WP_002854338.1	WP_116036303.1	56.1	0.000455	820	960	262	31	16.031	2293433
WP_002854338.1	TFH04020.1	53.8	0.000455	820	232	212	26	18.868	2026792
WP_002854338.1	OUV82315.1	56.1	0.000456	820	2029	258	27	20.155	1986867
WP_002854338.1	WP_011108497.1	56.1	0.000457	820	1003	192	21	22.917	818;226186
WP_002854338.1	WP_110836036.1	56.1	0.000457	820	1004	243	28	23.045	237;2135761;2135762;2135763
WP_002854338.1	WP_056204056.1	56.1	0.000457	820	1005	273	31	20.513	1736485
WP_002854338.1	ABX04798.1	56.1	0.000458	820	856	165	19	22.424	316274
WP_002854338.1	WP_029520570.1	55.7	0.000458	820	563	456	50	16.228	1158338
WP_002854338.1	WP_010870863.1	54.9	0.000459	820	314	240	28	19.167	2190;243232
WP_002854338.1	WP_015161407.1	55.7	0.00046	820	610	362	41	17.956	1173020;1173032
WP_002854338.1	RZP27536.1	56.1	0.000461	820	831	411	47	18.735	1913988
WP_002854338.1	SHG30493.1	56.1	0.000461	820	1004	243	28	22.222	262320;362413
WP_002854338.1	PYJ00289.1	56.1	0.000461	820	1074	206	24	19.417	2026799
WP_002854338.1	WP_114463481.1	56.1	0.000462	820	780	285	33	17.193	2282308
WP_002854338.1	RKU26407.1	55.3	0.000462	820	383	274	31	17.883	2026781
WP_002854338.1	WP_005991929.1	54.9	0.000462	820	359	201	24	18.905	878;596151
WP_002854338.1	RME45133.1	55.3	0.000462	820	416	267	30	16.105	2026735
WP_002854338.1	XP_022528675.1	56.1	0.000463	820	1770	540	60	14.259	7994
WP_002854338.1	WP_111597713.1	56.1	0.000464	820	1027	222	25	22.973	331697
WP_002854338.1	WP_116788956.1	55.7	0.000464	820	465	284	33	20.775	2294119
WP_002854338.1	WP_047776073.1	55.7	0.000464	820	465	285	33	20.351	1423322
WP_002854338.1	WP_138582383.1	56.1	0.000465	820	850	258	31	16.279	2066523
WP_002854338.1	WP_109114916.1	56.1	0.000465	820	1003	192	21	22.917	674529
WP_002854338.1	SFV34729.1	56.1	0.000465	820	1035	236	25	16.949	1393122
WP_002854338.1	WP_091885756.1	56.1	0.000465	820	777	417	46	18.465	1882772
WP_002854338.1	XP_001016119.3	56.1	0.000465	820	1005	418	43	17.464	312017
WP_002854338.1	PKC15842.1	56.1	0.000465	820	1194	324	37	18.21	588596
WP_002854338.1	NP_001267512.1	56.1	0.000466	820	928	478	55	18.619	3847;3848
WP_002854338.1	CBX31678.1	56.1	0.000466	820	801	582	68	15.979	201089
WP_002854338.1	OGH94857.1	55.7	0.000467	820	636	522	58	17.05	1817871;1817872;1821775;2053573
WP_002854338.1	WP_099533677.1	54.9	0.000467	820	341	261	30	16.858	1704291
WP_002854338.1	WP_052275776.1	56.1	0.000467	820	1055	544	61	18.199	513223;1638788
WP_002854338.1	TFB09712.1	55.7	0.000467	820	697	214	25	19.626	2552983
WP_002854338.1	PKY16320.1	56.1	0.000468	820	1599	324	37	18.21	588596
WP_002854338.1	WP_006928839.1	54.9	0.000468	820	310	307	34	19.218	187145;880073
WP_002854338.1	XP_010318279.1	56.1	0.000468	820	1065	377	42	16.976	4081
WP_002854338.1	NP_001264387.1	55.7	0.000469	820	532	227	27	18.502	9031
WP_002854338.1	WP_115599613.1	56.1	0.00047	820	747	522	62	18.199	52584
WP_002854338.1	KXK30230.1	55.7	0.000471	820	473	427	50	18.033	795830
WP_002854338.1	PIU47299.1	55.7	0.000471	820	671	391	44	18.159	1974588
WP_002854338.1	OKZ01992.1	55.7	0.000471	820	660	308	32	16.234	1896975
WP_002854338.1	WP_106154336.1	55.7	0.000472	820	574	185	21	21.622	989
WP_002854338.1	RZJ48501.1	55.3	0.000472	820	465	285	33	20.702	239
WP_002854338.1	WP_073019889.1	51.5	0.000472	820	115	100	12	29	36845;1121320
WP_002854338.1	WP_072318583.1	55.7	0.000473	820	664	301	34	20.598	1150368
WP_002854338.1	OIP70170.1	56.1	0.000474	820	782	249	25	21.687	1805291
WP_002854338.1	WP_093322722.1	55.7	0.000476	820	662	198	23	18.687	407022
WP_002854338.1	EXX54983.1	56.1	0.000476	820	1614	324	37	18.21	747089;1432141
WP_002854338.1	WP_135633289.1	55.7	0.000476	820	700	400	46	18.5	2484968
WP_002854338.1	WP_089353362.1	56.1	0.000477	820	1004	243	28	23.045	1761785
WP_002854338.1	WP_055397301.1	56.1	0.000477	820	1007	497	46	16.298	346185
WP_002854338.1	WP_125009426.1	53.8	0.000478	820	220	222	27	19.369	1426
WP_002854338.1	WP_013256615.1	56.1	0.000479	820	820	246	28	19.106	55206;573413
WP_002854338.1	WP_045912977.1	55.3	0.000479	820	381	228	26	20.614	784;1359176;1359185
WP_002854338.1	PFX12292.1	56.1	0.00048	820	1324	261	27	19.54	50429
WP_002854338.1	WP_138551450.1	56.1	0.000481	820	873	227	27	19.383	43658
WP_002854338.1	RFM24922.1	55.7	0.000481	820	546	242	25	19.421	1868324
WP_002854338.1	WP_088888760.1	55.7	0.000481	820	546	371	43	19.677	1962290
WP_002854338.1	WP_097045820.1	55.3	0.000481	820	466	232	27	17.672	1247520
WP_002854338.1	WP_126162749.1	55.3	0.000481	820	466	268	32	19.403	2489054
WP_002854338.1	WP_081396479.1	55.7	0.000482	820	644	344	37	16.57	28183
WP_002854338.1	XP_022528679.1	56.1	0.000482	820	1749	540	60	14.259	7994
WP_002854338.1	RJQ38003.1	55.7	0.000483	820	572	302	36	17.219	2026770
WP_002854338.1	WP_101688459.1	55.3	0.000483	820	438	353	41	15.864	2040292
WP_002854338.1	WP_086836806.1	55.7	0.000483	820	709	251	28	20.717	1932668
WP_002854338.1	CCY35182.1	55.7	0.000483	820	671	281	31	14.947	1262698
WP_002854338.1	WP_053457896.1	55.7	0.000484	820	724	245	29	17.959	1704290
WP_002854338.1	WP_080886951.1	51.5	0.000484	820	124	75	9	24	1325564
WP_002854338.1	ALM48299.1	55.3	0.000484	820	469	284	33	19.366	96345
WP_002854338.1	KPJ98300.1	54.5	0.000484	820	281	293	36	21.16	1704025
WP_002854338.1	RME64414.1	55.3	0.000484	820	435	120	15	17.5	1913988
WP_002854338.1	OIP68929.1	55.3	0.000484	820	384	371	43	19.946	1805029;1974487;1974488;1974489
WP_002854338.1	WP_096585667.1	56.1	0.000485	820	970	255	26	18.431	1161;231146;1541988
WP_002854338.1	WP_121718158.1	55.3	0.000485	820	485	234	27	21.368	2316719
WP_002854338.1	RZC25872.1	56.1	0.000485	820	921	478	55	18.619	3848
WP_002854338.1	OGH95787.1	55.3	0.000487	820	487	205	24	19.024	1801605
WP_002854338.1	TMJ46529.1	55.7	0.000489	820	545	280	32	16.786	1913988
WP_002854338.1	WP_073090055.1	55.3	0.000489	820	470	236	27	22.458	388280
WP_002854338.1	OQX81339.1	55.7	0.000492	820	672	228	27	24.123	1970782
WP_002854338.1	RMF99692.1	53.8	0.000492	820	238	209	25	20.096	2026887
WP_002854338.1	XP_022182887.1	56.1	0.000495	820	1081	398	45	16.583	13164
WP_002854338.1	OHB43855.1	55.7	0.000495	820	509	132	15	21.97	1801950
WP_002854338.1	PYX15418.1	56.1	0.000496	820	911	350	40	17.714	1978231
WP_002854338.1	OUU59975.1	55.7	0.000497	820	506	383	44	15.927	1986793
WP_002854338.1	WP_026713362.1	56.1	0.000498	820	1003	248	28	17.339	350893
WP_002854338.1	KEI68417.1	55.7	0.000498	820	833	223	22	21.973	388467
WP_002854338.1	PNK03133.1	55.3	0.000498	820	402	307	34	16.938	2014882
WP_002854338.1	WP_019602412.1	55.7	0.000499	820	732	199	23	18.593	2426
WP_002854338.1	WP_002740482.1	56.1	0.000499	820	1254	281	32	17.438	1126;1235808;1903187
WP_002854338.1	ODS33875.1	55.7	0.0005	820	802	399	46	15.539	1872076
WP_002854338.1	RME60770.1	55.7	0.0005	820	708	239	27	20.084	2080303
WP_002854338.1	PNK03976.1	55.3	0.0005	820	400	307	34	16.938	2014883
WP_002854338.1	PMP95780.1	54.5	0.0005	820	315	262	30	18.321	2052149
WP_002854338.1	PKL48423.1	54.5	0.0005	820	276	189	22	21.693	2013830
WP_002854338.1	OIO29664.1	55.7	0.0005	820	671	391	44	18.159	1805216
WP_002854338.1	PYV92672.1	55.7	0.000501	820	650	588	63	17.687	1978231
WP_002854338.1	WP_019504357.1	55.7	0.000501	820	712	424	50	18.396	118161
WP_002854338.1	RAI13291.1	54.5	0.000502	820	314	235	28	17.021	2052166
WP_002854338.1	RIB05332.1	55.3	0.000502	820	432	288	34	17.014	44941
WP_002854338.1	ANO50943.1	56.1	0.000502	820	922	476	56	18.487	1548547
WP_002854338.1	WP_067033395.1	55.3	0.000503	820	466	251	30	17.928	1848189
WP_002854338.1	WP_095642935.1	55.3	0.000503	820	396	279	32	16.846	1036679
WP_002854338.1	OFX46497.1	55.7	0.000504	820	840	325	37	16	1797313
WP_002854338.1	XP_022729018.1	56.1	0.000504	820	961	254	28	18.11	66656
WP_002854338.1	WP_119059169.1	56.1	0.000504	820	990	276	30	17.754	2497989
WP_002854338.1	WP_083051321.1	55.7	0.000505	820	619	385	45	18.961	1963862
WP_002854338.1	WP_028089148.1	55.7	0.000506	820	729	312	36	15.705	109265
WP_002854338.1	XP_004516295.1	56.1	0.000506	820	922	478	55	18.201	3827
WP_002854338.1	XP_022977518.1	56.1	0.000507	820	925	250	29	21.6	3661
WP_002854338.1	PNJ54151.1	55.7	0.000507	820	520	417	49	17.746	9601
WP_002854338.1	WP_067618091.1	55.7	0.000507	820	540	217	26	19.816	1156395
WP_002854338.1	RLI57577.1	51.8	0.000508	820	145	106	12	22.642	2053491
WP_002854338.1	KKT20308.1	55.3	0.000508	820	467	469	55	15.778	1619056
WP_002854338.1	XP_024058356.2	55.7	0.000508	820	862	251	30	21.912	1415176
WP_002854338.1	OIQ21408.1	55.7	0.000508	820	658	243	26	18.107	1860086
WP_002854338.1	EKE03539.1	54.5	0.000509	820	302	227	26	20.705	77133
WP_002854338.1	KPJ59994.1	55.7	0.00051	820	552	455	46	17.143	1703781
WP_002854338.1	RJP21347.1	55.7	0.000511	820	585	559	65	13.238	2093360
WP_002854338.1	XP_022977514.1	55.7	0.000512	820	926	250	29	21.6	3661
WP_002854338.1	WP_053473226.1	55.7	0.000512	820	902	346	42	17.919	237;1699134;1699509
WP_002854338.1	RLA96836.1	55.7	0.000513	820	707	342	38	19.591	2026735
WP_002854338.1	XP_002494618.1	55.7	0.000513	820	572	361	41	13.573	4956
WP_002854338.1	CAO90694.1	56.1	0.000514	820	1271	281	32	17.438	267872
WP_002854338.1	RLB09392.1	55.7	0.000514	820	583	413	48	17.676	2026735
WP_002854338.1	RKX20036.1	56.1	0.000515	820	1185	284	34	22.887	2053527
WP_002854338.1	WP_135693801.1	55.7	0.000515	820	700	400	46	18.5	2484912
WP_002854338.1	AKR44567.1	55.7	0.000515	820	545	254	29	17.717	1662285
WP_002854338.1	WP_046277432.1	54.5	0.000515	820	308	234	29	19.658	1118279;1637645
WP_002854338.1	WP_053470992.1	56.1	0.000515	820	1005	273	31	20.513	237;1699134;1699509;2161662
WP_002854338.1	WP_012383331.1	54.5	0.000515	820	301	208	24	20.673	533;395963
WP_002854338.1	AKB74638.1	56.1	0.000516	820	1849	245	29	16.735	1434111
WP_002854338.1	OPX25519.1	55.7	0.000516	820	691	370	41	15.135	1956171
WP_002854338.1	XP_001446990.1	56.1	0.000516	820	1362	682	80	15.836	5888;412030
WP_002854338.1	EKE02662.1	55.7	0.000518	820	627	451	51	18.182	77133
WP_002854338.1	RMD94045.1	54.9	0.000518	820	373	203	25	22.167	2212469
WP_002854338.1	WP_027632103.1	51.5	0.000518	820	119	102	12	22.549	349933
WP_002854338.1	XP_006565604.1	55.7	0.000519	820	600	235	27	14.894	7460
WP_002854338.1	PZO20213.1	54.5	0.000519	820	302	260	30	21.923	47253
WP_002854338.1	WP_109234904.1	54.5	0.000519	820	298	251	30	17.53	784;1359184
WP_002854338.1	WP_085024149.1	55.3	0.000519	820	456	359	43	13.37	1240085
WP_002854338.1	PCH94260.1	55.7	0.00052	820	546	264	29	18.939	1898104
WP_002854338.1	EKD82827.1	56.1	0.00052	820	1487	516	58	15.891	77133
WP_002854338.1	RKX71258.1	55.7	0.000521	820	765	365	41	16.164	2052148
WP_002854338.1	WP_074409694.1	56.1	0.000522	820	1021	264	30	17.803	1443666
WP_002854338.1	WP_104542181.1	54.5	0.000522	820	321	177	21	20.904	56448
WP_002854338.1	WP_119128670.1	54.5	0.000522	820	321	177	21	20.904	338;195709
WP_002854338.1	TET79484.1	51.5	0.000522	820	121	74	9	25.676	2030808
WP_002854338.1	WP_067327260.1	55.7	0.000523	820	551	398	47	16.834	1801628
WP_002854338.1	OJU44209.1	55.7	0.000523	820	808	365	43	16.438	1895711
WP_002854338.1	KPJ88480.1	55.7	0.000523	820	619	256	30	19.531	1704237
WP_002854338.1	OHD66341.1	54.5	0.000524	820	283	240	27	22.5	1802193
WP_002854338.1	WP_048129148.1	56.1	0.000524	820	1835	245	29	16.735	170861
WP_002854338.1	KRT60899.1	56.1	0.000524	820	1109	712	82	15.449	1640512
WP_002854338.1	KRT60899.1	55.7	0.000671	820	1109	567	82	19.929	1640512
WP_002854338.1	WP_107925841.1	54.9	0.000525	820	334	318	38	12.264	1203226;1287055
WP_002854338.1	WP_002784594.1	56.1	0.000525	820	1305	391	42	19.693	1126;1160282
WP_002854338.1	WP_130581454.1	54.5	0.000525	820	287	219	25	20.091	1571199
WP_002854338.1	OGF63838.1	55.7	0.000526	820	706	212	25	17.925	1817863
WP_002854338.1	RQV98349.1	55.7	0.000526	820	615	295	34	17.288	2212469
WP_002854338.1	RKY71367.1	54.1	0.000526	820	255	106	24	22.642	2053570
WP_002854338.1	RKY71367.1	53.4	0.001	820	255	171	24	21.053	2053570
WP_002854338.1	OLB57169.1	51.5	0.000526	820	123	70	9	24.286	1805272
WP_002854338.1	PWT88198.1	54.9	0.000527	820	378	299	31	18.729	2052146
WP_002854338.1	PKL50824.1	56.1	0.000527	820	1616	513	61	15.205	2013830
WP_002854338.1	WP_014804037.1	55.7	0.000529	820	665	249	29	19.277	29510;869212
WP_002854338.1	WP_062283722.1	53.4	0.000529	820	208	184	21	24.457	202604;1122241
WP_002854338.1	TAE30848.1	55.3	0.00053	820	453	146	17	23.973	2053541
WP_002854338.1	GBD39585.1	55.7	0.000531	820	938	273	29	19.78	2035432
WP_002854338.1	WP_131924608.1	54.5	0.000532	820	299	250	30	16	1179467
WP_002854338.1	WP_135583135.1	55.7	0.000533	820	700	400	46	18.5	2484932
WP_002854338.1	WP_098298080.1	53.4	0.000533	820	219	207	24	18.841	1396
WP_002854338.1	WP_091140803.1	55.7	0.000533	820	1004	274	27	19.708	490189
WP_002854338.1	WP_073853686.1	55.3	0.000533	820	465	269	28	17.1	1797110
WP_002854338.1	OGP66173.1	54.5	0.000533	820	320	182	21	24.176	1797836
WP_002854338.1	WP_010573023.1	56.1	0.000534	820	1197	584	69	14.212	408139;1049970
WP_002854338.1	WP_066090371.1	53.4	0.000534	820	217	224	27	21.429	220687
WP_002854338.1	WP_108807440.1	55.7	0.000534	820	719	209	22	17.703	1192023
WP_002854338.1	WP_051213246.1	55.7	0.000537	820	811	289	33	19.377	454601
WP_002854338.1	WP_026991385.1	55.7	0.000537	820	1004	421	46	18.29	426226;1121898
WP_002854338.1	OKH42559.1	55.7	0.000537	820	641	218	26	18.349	1137096
WP_002854338.1	WP_100767826.1	56.1	0.000537	820	1190	375	44	19.2	2023192
WP_002854338.1	WP_103051415.1	55.7	0.000538	820	1006	692	77	16.185	1445657
WP_002854338.1	WP_093025947.1	54.9	0.000538	820	376	198	23	17.677	1224947
WP_002854338.1	WP_068543865.1	55.3	0.000538	820	561	311	36	15.756	1795632
WP_002854338.1	WP_015243954.1	55.7	0.000538	820	779	585	65	16.068	466153;886293
WP_002854338.1	PIP37257.1	55.7	0.000539	820	718	257	31	18.677	1973983
WP_002854338.1	BAP69574.1	55.7	0.000539	820	578	385	44	14.805	4911
